彼のことはまだよく知りません;His I do not know well yet.;0;0;0;20210613195119
外には野良犬がウロウロしています;Stray dog ​​has been wandering around the outside.;0;0;0;20210613195119
コンピュータの光は目に悪い;Light of the computer is bad for the eyes.;0;0;0;20210613195119
三つ以上買うとオマケがついてくる;Buy three or more, the bonus comes with.;0;0;0;20210613195119
いつになったら字幕無しで映画を観れるんだろう;I wonder is watch a movie without subtitles When will.;0;0;0;20210613195119
縫い物をしている時に、指を針で刺してしまった;When you are sewing, she had stabbed a finger with a needle.;0;0;0;20210613195119
蛇口から茶色い水が出てきた;Brown water came out of the faucet.;0;0;0;20210613195119
今日こそはジムに行く;Today what is go to the gym.;0;0;0;20210613195119
今日はとても風が強いですね;It is very windy today.;0;0;0;20210613195119
あなたの腕は折れそうなくらい細い;Your arm is thin much likely break.;0;0;0;20210613195119
やると決めたからにはなんとしてもやる;Now that I decided to do do be what.;0;0;0;20210613195119
いつも弱音ばかりはいてきた;Always I have been wearing only complaints.;0;0;0;20210613195119
肩の骨を骨折したんです;It was a broken shoulder bone.;0;0;0;20210613195119
娘に初めて彼氏ができました;The first time we were able boyfriend to his daughter.;0;0;0;20210613195119
明日は身体測定の日です;Tomorrow is the day of body measurements.;0;0;0;20210613195119
おなかを抱えて笑うのは久しぶりだ;It is a long time to laugh suffer from a stomach.;0;0;0;20210613195119
先生はどうやって全員の名前を覚えているんですか;How do you remember the name of everyone doing the teacher.;0;0;0;20210613195119
ここは地図にはのっていない場所なんです;Here I place to not on the map.;0;0;0;20210613195119
皆それぞれ悩みをかかえています;Everyone has each troubled.;0;0;0;20210613195119
今便座に座りながら、人生の意味を考えています;While sitting on the toilet seat now, I think about the meaning of life.;0;0;0;20210613195119
大きなオナラが、学校中に鳴り響きました;Big farts, was sounded in the school.;0;0;0;20210613195119
僕は坊主なのでドライヤーは必要ないんだ;I'm not dryer is necessary because it is shaved.;0;0;0;20210613195119
百円で色々なものが買えるんですね;It's can buy various things in one hundred yen.;0;0;0;20210613195119
こちらがあなたのインストラクターの亀井さんです;Here is Kamei's your instructor.;0;0;0;20210613195119
謝るつもりはありません;I'm not going to apologize.;0;0;0;20210613195119
給料が出たので、煙草を数箱買った;Since the salary came out, I bought a few boxes of cigarettes.;0;0;0;20210613195119
この本に出てくる単語はすべて覚えた;Words that appear in this book was to remember all.;0;0;0;20210613195119
今はまだ、機を窺っているんだ;Yet now, it's heard the machine.;0;0;0;20210613195119
七月七日で七歳になります;It will be seven years old in July seven days.;0;0;0;20210613195119
彼らは僕のクラスメートです;They are my classmates.;0;0;0;20210613195119
化粧を取ったらまるで別人のようだ;I like a different person like Once you take the makeup.;0;0;0;20210613195119
夕日で空が真っ赤に染まった;The sky was stained red by the setting sun.;0;0;0;20210613195119
また一緒に遊ぼうね;Also I Let's play together.;0;0;0;20210613195119
大学でもっと真面目に勉強しておけばよかった;I should have studied more seriously in college.;0;0;0;20210613195119
道に迷ってしまったみたいです;I want got lost on the road.;0;0;0;20210613195119
もっとよく考えて行動しなさい;Please act better idea.;0;0;0;20210613195119
階段を走って降りるのは危険です;It is dangerous to get off running the stairs.;0;0;0;20210613195119
宿題が終わらなくて泣きそうです;Homework is crying without end.;0;0;0;20210613195119
ライオンは百獣の王と呼ばれています;Lion has been called the king of beasts.;0;0;0;20210613195119
壁にペンキを塗るのは楽しい;The coat of paint on the walls is fun.;0;0;0;20210613195119
月曜日の仕事が憂鬱です;Monday work is melancholy.;0;0;0;20210613195119
子供達の表情は、みんなとても活き活きとしていた;Children of facial expressions, was with everyone very lively.;0;0;0;20210613195119
Amazonから荷物が届くのを待っています;Amazon has been waiting for the luggage to arrive from.;0;0;0;20210613195119
彼の息はいつも少し煙草の匂いがした;His breath was always the smell of a little tobacco.;0;0;0;20210613195119
一つ自分で曲を作ってみました;I tried to make a song in one yourself.;0;0;0;20210613195119
妻は私の質問に答えることができなかった;My wife was not able to answer my question.;0;0;0;20210613195119
子供の幼稚園での様子を教えてください;Please tell us about the state of children of kindergarten.;0;0;0;20210613195119
うちの夫は毎日何かプレゼントをくれる;Out of the husband give me a present something every day.;0;0;0;20210613195119
こんなに色々としてもらうのは悪いです;It is bad to have them with so much variety.;0;0;0;20210613195119
保健室で眠っていました;I was sleeping in the infirmary.;0;0;0;20210613195119
毎日綿棒で耳掃除をします;And the daily ear cleaning with a cotton swab.;0;0;0;20210613195119
練習の成果を見せる時がやってきました;When you show the results of the practice came.;0;0;0;20210613195119
フワフワで白いウサギが野原でピョンピョン跳ねていました;White rabbit in the fluffy had bouncing hopping in the field.;0;0;0;20210613195119
赤ちゃんの小さな爪を切るのは怖い;To cut a small claw baby scary.;0;0;0;20210613195119
唇が乾燥してカサカサになっています;Lips has become a rustling dry.;0;0;0;20210613195119
週末、ラーメンを八杯も食べました;Weekend, we ate no less than 8 cups of noodles.;0;0;0;20210613195119
問題の論点がずれていると思います;I think the issue of the problem is shifted.;0;0;0;20210613195119
それから、寄り道をしてかき氷を食べました;Then, we ate shaved ice to the detour.;0;0;0;20210613195119
この映画の最後のシーンがとっても良かったです;The last scene of this movie is it was very good.;0;0;0;20210613195119
今日は窓拭きをする予定です;It is going to wiping window today.;0;0;0;20210613195119
もちろん泥棒をするのはいけません;Of course not is go to the thief.;0;0;0;20210613195119
警察はまったく相手にしてくれませんでした;The police did not me at all to the other party.;0;0;0;20210613195119
お腹のプヨプヨの肉が気になります;Meat of Puyopuyo of the stomach is worrisome.;0;0;0;20210613195119
そんなことをいちいち訊くなんて嫌なやつね;What a bad guy every time ask such a thing.;0;0;0;20210613195119
さらに一年の年月が過ぎた;Furthermore, past the years of the year.;0;0;0;20210613195119
家に帰るといつもまずシャワーを浴びる;Go home and always first take a shower.;0;0;0;20210613195119
朝起きると枕が血まみれになっていた;Pillow had become bloody and get up in the morning.;0;0;0;20210613195119
とりあえず軍の拠点に戻ってみましょう;Let's go back to the time being the military bases.;0;0;0;20210613195119
影が薄すぎてお前の存在に全く気づいてなかったよ;Did not realize at all to the presence of you and shadow is too thin.;0;0;0;20210613195119
他のルートを検索してみよう;Let's search for other routes.;0;0;0;20210613195119
今度の一緒にディズニーランドに行こうよ;Let's go to Disneyland this time of together.;0;0;0;20210613195119
早くクリスマスが来ないかな;Early wonder if Christmas does not come.;0;0;0;20210613195119
誰かの伝があるといいんだけど;I hope if there is someone in the Den.;0;0;0;20210613195119
教室に入る前に大きく深呼吸をした;It was a big deep breath before entering the classroom.;0;0;0;20210613195119
ようやく小説を書き始めました;I finally started to write a novel.;0;0;0;20210613195119
死ぬ前にもう一度寿司が食べたい;Want to again sushi is to eat before you die.;0;0;0;20210613195119
さっきそこで幽霊を見たよ;A little while ago where he saw a ghost.;0;0;0;20210613195119
私達は午前二時に剣で戦うことにした;We decided to fight with the sword to two o'clock in the morning.;0;0;0;20210613195119
山登りをなめてはいけない;Do not lick the mountain climbing.;0;0;0;20210613195119
やはり、遅かったか;Again, or it was late.;0;0;0;20210613195119
この村の住人は、全員アフロです;The village residents are all Afro.;0;0;0;20210613195119
お前はすでに多くを知りすぎた;You are too much to know already much.;0;0;0;20210613195119
父は普通のサラリーマンです;My father is an ordinary office worker.;0;0;0;20210613195119
この箱を開けたからには、お前には消えてもらわなくてはならない;Now that was open this box, must you to gotta get disappeared.;0;0;0;20210613195119
音が鳴らないようにゆっくりおならをした;The sound was slowly fart so as not to be.;0;0;0;20210613195119
俺はずっと自分に自信がなかったんだ;I'm much did not have confidence in yourself.;0;0;0;20210613195119
俺はその手紙を、しばらくじっと手に握りしめていた;I the letter, had clasped hands staring for a while.;0;0;0;20210613195119
もう少し地に足をつけて生きていくべきだよ;You should go to live with a foot in a little more ground.;0;0;0;20210613195119
その男はゆっくりと俺に銃口を向けた;The man directed me to the muzzle slowly.;0;0;0;20210613195119
ドアが開くと、スーパーマンの格好をした親父が恥ずかしそうに立っていた;When the door is open, my father was dressed as Superman stood shyly.;0;0;0;20210613195119
最初は誰だって失敗するものさ;Anyone that fails first.;0;0;0;20210613195119
アパートの床が腐って落ちたんだが、奇跡的に無傷だったよ;It fell rotten apartment floor, but was miraculously intact.;0;0;0;20210613195119
試験を受けるには、まず申し込みをしてください;To take the test, please refer to the application first.;0;0;0;20210613195119
少年達はいつものように鬼ごっこをしていた;The boys had a game of tag as usual.;0;0;0;20210613195119
普段は一人で家にいることが多いです;It is often at home alone is usually.;0;0;0;20210613195119
性というところに男性か女性か記入してください;Please fill in male or female in a place called sex.;0;0;0;20210613195119
もし君がおばさんになっても、僕は君のことをずっと愛しているよ;If even if you becomes Aunt, I love much about you.;0;0;0;20210613195119
光と影の描写が難しいね;It is difficult depiction of light and shadow.;0;0;0;20210613195119
うちのお爺ちゃんの服には、必ず竜の絵が描かれている;The out of your grandfather-chan of clothes, are always drawn dragon of the picture.;0;0;0;20210613195119
このお握りの形はいびつです;This form of rice ball is distorted.;0;0;0;20210613195119
うちのお爺ちゃんの髭はとても長いです;Beard of your grandfather chan of which is very long.;0;0;0;20210613195119
とりあえず電話をかけてみましょう;Let's anyway make a phone call.;0;0;0;20210613195119
字が汚い手紙は、読む気がしない;Character is a dirty letter, I do not feel to read.;0;0;0;20210613195119
今日の会議はほとんど上の空でした;Today's meeting was almost empty.;0;0;0;20210613195119
まだ若いんだから、元気出しなさいよ;Since I'm still young, let out fine.;0;0;0;20210613195119
名前を覚えるのが苦手なんです;It's not good to remember the name.;0;0;0;20210613195119
床掃除を社員がするということに驚きました;The floor cleaning was surprised to the fact that employees are.;0;0;0;20210613195119
私、携帯を家によく忘れるんですよね;I, I think I forget often to house a mobile phone.;0;0;0;20210613195119
経理部の部長をしています;It has been the director of the accounting department.;0;0;0;20210613195119
最近よく空耳が聞こえるんです;Recent well mishearing I hear.;0;0;0;20210613195119
昨年の春頃こちらに来ました;I came in here I was last spring.;0;0;0;20210613195119
山下さん、歩くのが速いですね;Yamashita-san, it is fast walking.;0;0;0;20210613195119
佐々木さん達、今夜カラオケに行くんですって;Sasaki us, we're going to tonight karaoke.;0;0;0;20210613195119
あなたが映画スターになるなんて信じることができません;You can not believe Nante become a movie star.;0;0;0;20210613195119
糖質ゼロのジュースしか飲まないようにしています;We try to not to drink only juice sugar zero.;0;0;0;20210613195119
やがて春になり、雪は溶けます;Before long it in the spring, the snow will melt.;0;0;0;20210613195119
佐藤君は来週からアフリカに転勤することになった;Sato-kun was supposed to transfer to Africa from next week.;0;0;0;20210613195119
髪が大分のびてきたよね;I think hair has been extended considerably.;0;0;0;20210613195119
こっちに来るといつも飲み歩いてしまう;I would always drink walk and come over here.;0;0;0;20210613195119
今のはいい当たりだった;Now the was hit good.;0;0;0;20210613195119
そのうちきっといいことあるよ;Among them there can surely say.;0;0;0;20210613195119
それでも、やっぱり彼のことが好きなんです;Nevertheless, I still love him.;0;0;0;20210613195119
三分の二ほど食べてしまいました;I have to eat about two-thirds.;0;0;0;20210613195119
扉をゆっくり押し開けました;I pushed open slowly the door.;0;0;0;20210613195119
この場合は、この方程式を使うのがいいですよ;In this case, it is good to use this equation.;0;0;0;20210613195119
母は働き詰めで、一ヶ月以上も夜ぐっすり眠っていないんだ;Mother's work justified, I do not fast asleep at night for more than a month.;0;0;0;20210613195119
第一印象と全然違うよね;It's completely different from the first impression.;0;0;0;20210613195119
気持ちが高ぶらないと、幸せは感じないんじゃないかな;If the feeling is not Takabura, how not you do not feel happy.;0;0;0;20210613195119
何アレ、感じ悪い;What array, I feel bad.;0;0;0;20210613195119
町はシンと静まり返っていました;The town was quiet and thin.;0;0;0;20210613195119
黒い虫が窓にギッシリと張り付いていました;Black insects had stuck with the flowing out the window.;0;0;0;20210613195119
心配しなくても、なんとかなるさ;Do not worry, it somehow.;0;0;0;20210613195119
生きるということについて、真剣に考えてみましょう;For it to live, consider seriously.;0;0;0;20210613195119
神様の云う通りに全てのことが進む訳じゃない;I do not mean to go all of it as referred to the God.;0;0;0;20210613195119
背中が痒いので、掻いてくれませんか;Since the back is itchy, why do not you scratched.;0;0;0;20210613195119
どうすれば自分の気持ちをうまく説明できるんだろう;How would I be able to successfully explain your feelings if.;0;0;0;20210613195119
このシミ、消えるかなぁ;This stain, I wonder if disappear.;0;0;0;20210613195119
同時に二人の人と付き合うなんて良くないよ;Not good Nante mingle with at the same time two people.;0;0;0;20210613195119
使ったらちゃんと元通りに戻してよね;It's back to the restored properly if I use.;0;0;0;20210613195119
生活は楽じゃありませんが、幸せです;Life does not have'm easy, but it is happy.;0;0;0;20210613195119
いらない物を全部バザーに出そうと思っています;Things that do not need all hope to Serve in the bazaar.;0;0;0;20210613195119
勉強し続けるには根気がいります;It is to continue to study I need is patience.;0;0;0;20210613195119
船で世界中を旅行しました;We traveled around the world by ship.;0;0;0;20210613195119
来月、国に戻ることになったんです;Next month, I was supposed to return to the country.;0;0;0;20210613195119
車を洗車してきます;It's going to wash the car.;0;0;0;20210613195119
右の鼻がつまっているんですよね;I think I'm right in the nose is clogged.;0;0;0;20210613195119
花が綺麗に咲いています;Hana has beautiful blooming.;0;0;0;20210613195119
次の瞬間、体が宙に浮いていました;The next moment, the body was floating in the air.;0;0;0;20210613195119
おかげ様で、祖父の意識は昨日戻りました;Thanks like, grandfather of consciousness came back yesterday.;0;0;0;20210613195119
通りは、たくさんの人で賑わっていました;Street was crowded with a lot of people.;0;0;0;20210613195119
とても楽しい時間を過ごしました;We had a very pleasant time.;0;0;0;20210613195119
今日は運動会の予行演習を行う予定です;It is scheduled to perform a dry run of the athletic meet today.;0;0;0;20210613195119
イルカの置物をテレビの前に置くと運気があがると言われました;Fortune was said to go up and put a dolphin figurine in front of the TV.;0;0;0;20210613195119
今年の夏はまだ海に行ってない;This year's summer is not yet gone to sea.;0;0;0;20210613195119
学校へ行く準備ができました;You are now ready to go to school.;0;0;0;20210613195119
この服はちょっと大きすぎる;This dress is a little too large.;0;0;0;20210613195119
事件に巻き込まれないように気を付けてね;Be careful so that it is not involved in the incident.;0;0;0;20210613195119
この仕事を通じて、私はかけがえの無い経験を得ることができました;Through this work, I was able to get the irreplaceable experience.;0;0;0;20210613195119
この地域の人々は、みんないい人ばかりです;People of this region, just all good person.;0;0;0;20210613195119
あなたと話すことなんて何もないわ;There is nothing My God to speak with you.;0;0;0;20210613195119
ソファの右側に植木を置こうかなと思ってるの;What I thought I should to put the plants on the right side of the sofa.;0;0;0;20210613195119
火を消したかどうか不安になっちゃった;It has become to whether anxiety or put out the fire.;0;0;0;20210613195119
確かに、その点は君の言い分が正しいね;Certainly, you correct your side of the story is the point.;0;0;0;20210613195119
雅人君、お父さんに似てるね;Masato-kun, it is similar to the dad.;0;0;0;20210613195119
一瞬頭の中が真っ白になった;Momentarily went blank is in the head.;0;0;0;20210613195119
それとこれとは別でしょ;At the same probably different from this.;0;0;0;20210613195119
後ろから誰かつけてくる気がするの;Someone wearing come feel to from behind.;0;0;0;20210613195119
私と結婚できない理由をちゃんと説明して;The reason why you can not marry me properly explained.;0;0;0;20210613195119
しかも、最近は肩こりがひどくてねぇ;Moreover, Hey badly it is stiff neck recently.;0;0;0;20210613195119
私は日本でものすごい借金を作ってしまいました;I would make a tremendous debt in Japan.;0;0;0;20210613195119
そのままオーブンで三十分寝かします;Mesmerize as it is thirty minutes in the oven.;0;0;0;20210613195119
教科書の九ページを開けてください;Please open the nine pages of the textbook.;0;0;0;20210613195119
自分のお店をもつことが夢です;It is a dream to have my own shop.;0;0;0;20210613195119
日本語を教えることは嫌いではありません;To teach the Japanese do not hate.;0;0;0;20210613195119
君と離れるのは本当に辛いよ;It is really hard to leave with you.;0;0;0;20210613195119
あの連中はいつもくだらない話ばかりしている;That guys are just always crap.;0;0;0;20210613195119
初めてパチンコをしました;The first time was the pachinko.;0;0;0;20210613195119
両手がカサカサになってしまいました;Hands it has become rustling.;0;0;0;20210613195119
周囲の人達には少し変な奴だと思われてるかもしれません;It might have been thought that it is a little strange guy on the people around.;0;0;0;20210613195119
やっぱりオタクだったんだ;After all, I was a nerd.;0;0;0;20210613195119
それに、チャットは時間の無駄だと思うんだ;And, chat is I think it's a waste of time.;0;0;0;20210613195119
彼女は想像力がとても豊富なんだ;She imagination is very rich do.;0;0;0;20210613195119
あなたには黒がやぱり似合うわね;I'll look black and Paris to you.;0;0;0;20210613195119
週末は、森を散歩していました;Weekend, had a walk in the forest.;0;0;0;20210613195119
扇風機が静かに回っています;Fan has turned to quiet.;0;0;0;20210613195119
あまり素直な子供ではありませんでした;It was not a very obedient child.;0;0;0;20210613195119
生徒が廊下を走るのを先生が注意しました;Students care has been taken teacher from running down the hallway.;0;0;0;20210613195119
着物を着るのを手伝ってもらえませんか;Could you help me to wear a kimono.;0;0;0;20210613195119
馬が一頭牧場から逃げ出しました;Horse ran away from a cow pasture.;0;0;0;20210613195119
今日は残業で会社に遅くまで残ることになりました;It is now to remain until late in the company in overtime today.;0;0;0;20210613195119
日本で一番楽しかった場所は、京都です;The most fun was the location in Japan, is Kyoto.;0;0;0;20210613195119
彼女は心の闇を抱えながら生きている;She is alive while holding a darkness of the mind.;0;0;0;20210613195119
女性の社会進出についてどう思いますか;What do you think about social advancement of women.;0;0;0;20210613195119
へー、不思議なこともあるもんだね;Wow, it's mon, which is also strangely.;0;0;0;20210613195119
その服すっごく可愛いね;The clothes I sooo cute.;0;0;0;20210613195119
それは事実ではありません;It is not a fact.;0;0;0;20210613195119
昔、痴漢に間違えられたことがあります;Once upon a time, it may have been mistaken for molester.;0;0;0;20210613195119
ようやく契約書にサインをしてくれた;I did a sign to finally contract.;0;0;0;20210613195119
相手の立場を理解することが大切です;It is important to understand the position of the other party.;0;0;0;20210613195119
お金がかかるから病院に行くのはやめるよ;Quit to go to the hospital because it takes money.;0;0;0;20210613195119
これからみんなでドミノを並べるんです;We're lining up now Domino everyone.;0;0;0;20210613195119
どうして思っていることをはっきり言わないの;Not a say clearly that it is why I thought.;0;0;0;20210613195119
彼は、いつも違う女を連れていた;He was brought always different woman.;0;0;0;20210613195119
とても背が高いですね;It is very tall.;0;0;0;20210613195119
姉はスチュワーデスをしています;My sister has been a stewardess.;0;0;0;20210613195119
わたくしでよければ、よろしくお願い致します;If you are satisfied with Watakushi, thank you.;0;0;0;20210613195119
お箸を使うのに段々慣れてきました;I have gradually become accustomed to using chopsticks.;0;0;0;20210613195119
今日は月が綺麗ですね;It is It is a beautiful month today.;0;0;0;20210613195119
あの人、何だか動きが不自然ですね;That person, it is somehow unnatural movement.;0;0;0;20210613195119
まず、小麦粉を１００ｇ入れてください;First of all, please put 100g flour.;0;0;0;20210613195119
だって、お義母様にこうするように言われたんだから、しょうがないじゃない;I mean, because I was told to this to your mother-in-law like, not that can not be helped.;0;0;0;20210613195119
